organization_id,organization_name,organization_type,website_url,city,state_province,country,data_quality_rating,primary_data_source,nwba_division,move_united_member_type,paralympic_sport_club,special_olympics_affiliate,verification_method,status
5a2a72d3-7add-4bd4-bd03-21f3c8581424,Irish Water Dogs Warriors,member,https://www.facebook.com/IRISHWATERDOGSWARRIORS/,Florida,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
c84cfa55-3b53-4c2d-880f-e3c4a4733f15,Miami Beach Watersports Center – Paralympic Sport South Florida,adaptive_club,http://www.rowmiamibeach.com,Florida,,United States,high,CAF Directory,,,TRUE,FALSE,unverified,active
2dad6a35-40e7-4a7a-99ab-ebaf7db0780f,Space Coast Hurricanes Sled Hockey,member,https://spacecoastsledhockey.com/,Florida,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
26513a7f-bcf3-47ef-9a51-6c000ab9be47,Florida Bandits Sled Hockey,member,http://www.usahockey.com/page/show/1193888-florida-bandits,Florida,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
8025b231-34d7-4c28-94b8-8bcbcad34594,Athens Inclusive Recreation and Sports,member,http://www.airs-ga.org,Georgia,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
5d62c3b5-6dda-48f2-84eb-f620d4b90d5a,BlazeSports America & BlazeSports Atlanta – Paralympic Sport Atlanta,adaptive_club,http://www.blazesports.org,Georgia,,United States,high,CAF Directory,,,TRUE,FALSE,unverified,active
dd328116-8d7c-4a17-9222-86f020f5183f,Champions Made From Adversity – Greater Augusta,member,https://www.nchpad.org/Directories/Organizations/3356/Champions~Made~From~Adversity-Paralympic~Sport~Greater~Augusta,Georgia,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
0b35baa7-31b6-4ed3-9d39-9d8ad95160fb,Charlie Norwood VA Medical Center,member,http://www.augusta.va.gov,Georgia,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
dab425ea-747f-4f11-97e1-8bdffb10333a,Atlanta VA Medical Center,member,http://www.atlanta.va.gov,Georgia,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
d43ee1b4-e26b-4585-9178-9a78e331e26e,Shepherd Stealers,member,http://www.shepherd.org/resources/sports,Georgia,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
a5d5b8db-fff8-4a71-a213-5e45868c97f8,Heroes On The Water,member,http://www.heroesonthewater.org,Georgia,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
9cc1520b-9de7-4833-bbf5-12c83d8d165f,Team River Runner Atlanta,member,https://www.teamriverrunner.org/get-involved/chapters/georgia-atlanta/,Georgia,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
128ccf3a-ad81-4989-a71a-70cb1857c3fc,Team River Runner Augusta,member,http://www.teamriverrunner.org/?q=node/131,Georgia,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
ecc745d4-058f-4cb7-bd01-6499bcbf7211,Georgia Blind Sports Association,member,https://www.gablindsports.org/,Georgia,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
b7191e12-f408-4e4c-99d1-e629f2bcbc27,Catalyst Sports,member,http://www.gocatalystsports.org,Georgia,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
ae3cd93e-91a2-4365-a942-fdcb5e9295d6,Nautical Milers Swim Team,member,https://www.facebook.com/NauticalMilersSwimTeam,Georgia,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
a1c5a14c-488d-40e5-a697-202f66a6807e,Atlanta Sparks Hockey,member,https://www.facebook.com/pages/Atlanta-Sparks-Special-Needs-Hockey/276260542495795,Georgia,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
a00a07e5-617e-4612-923e-05b273422ba3,AccesSurf Hawaii Inc. – Paralympic Sport Hawaii,adaptive_club,http://www.accessurf.org,Hawaii,,United States,high,CAF Directory,,,TRUE,FALSE,unverified,active
3bee3d9c-c15c-4e6e-8ec9-e74606311679,Wood River Ability Program – Sun Valley-Ketchum,member,http://www.woodriverabilityprogram.org,Idaho,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
501c9d4f-8ac3-443a-b665-ff1642e74389,Treasure Valley Family YMCA – Boise,member,https://www.ymcatvidaho.org/categories/c-thrive-adaptive/,Idaho,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
fd55ea74-6e6f-448e-985b-f7b47e3402a4,Higher Ground Sun Valley,member,http://www.highergroundsv.org,Idaho,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
92fc06d9-d13c-4ab8-9195-1e9aaf566df9,"AquAbility, Inc.",member,https://www.ymcatvidaho.org/programs/p-aquability-at-the-y/,Idaho,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
a1177699-e933-4de0-bbe3-628c8eeab71a,City of Boise Adaptive Recreation,member,https://www.cityofboise.org/departments/parks-and-recreation/adaptive-recreation/,Idaho,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
2397c627-e142-4ee6-bd3a-cdec6ca95796,Inland Northwest Disabled Veterans Sports Association – Coeur d’Alene,member,http://www.indvsa.org,Idaho,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
5f00c891-f0b8-48a3-8efd-07b77e4db90f,Adaptive Wilderness Sports of McCall,member,https://sites.google.com/awesomemccall.org/home/home,Idaho,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
110c5260-34cd-4e58-aeae-fbfd2558c1f0,"Recreation Unlimited, Inc.",member,http://www.recreation-unlimited.org,Idaho,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
906df44c-0649-4ac2-b50c-40bc4ea7d3f2,Idaho Disabled Archery,member,https://www.facebook.com/IDArchery,Idaho,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
d7b73b88-8971-4d86-9740-90cdb8e0cc07,Idaho Wheelchair Tennis Association,member,http://www.IdahoWTA.org,Idaho,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
21db8fe7-8c0a-416b-ab6b-5a79f95fb5c1,Adaptive Adventures – Chicago,member,http://www.adaptiveadventures.org,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
de49ec9c-a6d8-41b3-8035-4a9a6eae035d,Chicago Rowing Foundation,member,http://www.rowchicago.com/,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
2aea1d41-64e3-4f9a-9b8d-b2980d6fba3d,Great Lakes Adaptive Sports Association (GLASA),member,http://www.glasa.org,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
816e8345-d7b6-4952-97c6-0dbadb1b6626,Western DuPage Special Recreation Association,member,https://www.wdsra.com/wdsra-programs/adaptive-sports/,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
745e3e89-dc09-4d2f-af57-d5e761ea522a,U.S. Soccer,member,http://www.ussoccer.com/Teams/Other-Programs/Paralympic-Soccer.aspx,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
8e0ad448-76b2-465f-94a1-eb81bd29a676,Lincolnway Special Recreation Association,member,http://www.lwsra.org,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
652f7f17-ba34-4cc6-a668-abce19e82b64,South Suburban Special Recreation Association,member,http://www.sssra.org,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
a33bd5c0-0636-4e53-8b27-76cfbee7ec5e,South East Association for Special Parks and Recreation,member,http://www.seaspar.org,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
1dc4b468-1831-4966-b27b-b3dcfd4d66e5,Rockford Park District,member,https://rockfordparkdistrict.org/therapeutic,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
96f7d490-3dc7-4298-81bc-a5887e50d547,Shirley Ryan AbilityLab,member,https://www.sralab.org/,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
329d83fe-8f89-4dc9-b9d5-c8497d2377c9,Northern Suburban Special Recreation Association,member,http://www.nssra.org,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
0aed946c-15e7-46c9-a927-b0c2e6f43046,Northern Illinois Special Recreation Association,member,http://www.nisra.org,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
d408e015-7663-4986-a244-6862f5b8b489,Fox Valley Special Recreation Association,member,http://www.fvsra.org,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
4c700811-51d7-47c1-af8d-d03fae1adbee,Maine-Niles Association of Special Recreation,member,http://www.mnasr.org,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
7aa50d1c-6a9e-40a9-9980-e252940e1879,Northwest Special Recreation Association,member,http://www.nwsra.org,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
88a251a6-26b2-4c84-ac78-e71575baf73b,West Suburban Special Recreation,member,http://www.wssra.net,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
e981128b-0479-4bf7-8d17-58383a3efbb0,Jesse Brown VA Hospital,member,http://www.chicago.va.gov,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
dc9ff168-2be9-4508-ac71-44c980ca5300,Chicago Park District,member,https://www.chicagoparkdistrict.com/programs-memberships/programs-overview/special-recreation,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
460d2164-873f-4901-924f-4ae5a59b653b,Northeast DuPage Special Recreation Association,member,http://www.nedsra.org,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
99a87a7d-00ba-4469-b2d1-52be04ef5057,Heart of Illinois Special Recreation Association,member,https://hisra.org/,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
d1d70d1f-e6d1-42c2-932a-5fd6732b7ed9,Northern Will County Special Recreation Association,member,https://nwcsra.org/,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
bdc57812-c66f-4861-93c6-2b534da2f449,South West Special Recreation Association,member,https://www.swsra.com,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
4c9b0784-799e-424c-b801-3a471f91ffd5,Edward Hines Jr. VA Medical Center,member,http://www.hines.va.gov,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
b707d9db-e8d1-4cf3-89e2-3363b137ca09,Midwest Wheelchair Sport & Social Club,member,http://www.mdwssc.org,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
116eb801-041c-4551-a350-af3ee09dda97,RIC Sky (Women’s Team),member,http://www.ricsky.org/,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
41160251-220d-475e-8e0a-dc1e76f13872,Chicago Skyhawks Wheelchair Basketball,member,http://www.ricsky.org/,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
9df9746f-4a4e-4422-ba92-2ea4232874b6,Freedom Golf Association,member,https://www.facebook.com/FGA4Golf/,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
2eb9cfd8-cc2f-4cae-becd-340d22c8213f,Judd Goldman Adaptive Sailing Program,member,http://www.juddgoldmansailing.org,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
5212b9f0-83a6-4ab9-a7ac-197f0e6cdf7e,Dare2tri Paratriathlon Club,member,http://www.dare2tri.org,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
63fcf1da-474f-40e3-b170-17c20fda69d1,University of Illinois Track and Road Racing Program,member,http://disability.illinois.edu/athletics,Illinois,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
f3450faa-b58f-471b-b8b3-3162641878c7,Turnstone Center – Fort Wayne,member,http://www.turnstone.org,Indiana,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
77b77320-1cb7-4f88-b334-926a08d508ed,Rehabilitation Hospital of Indiana (RHI) Sports Program – Indianapolis,member,https://www.rhirehab.com/our-programs/community-reintegration/adaptive-sports-program/,Indiana,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
48971bd6-73cb-459d-b0c2-95370f100b50,Northern Indiana VA Health Care System,member,http://www.northernindiana.va.gov,Indiana,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
7e35c388-e29d-4429-bc56-3c684db25179,"Special Outdoor Leisure Opportunities (SOLO, Inc.)",member,http://skisolomichiana.org/,Indiana,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
297ac414-81c3-4cf1-b273-4411bf4cbedb,Team River Runner – Northwest Indiana,member,http://www.teamriverrunner.org/,Indiana,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
8b905c04-d630-4a6c-8297-a3b3dc90a1dd,Adaptive Sports Iowa – Central Iowa,member,http://www.adaptivesportsiowa.org,Iowa,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
0b8f66df-b7a9-45e2-b962-27dcec706cf1,SportAbility of Iowa – Eastern Iowa,member,https://www.facebook.com/sportabilityofiowa/,Iowa,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
98eb294f-c1f8-4fa8-930c-88a9aeae7a7f,VA Central Iowa Health Care System,member,http://www.centraliowa.va.gov,Iowa,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
75895911-0078-4349-b388-59a8d06eb740,Iowa City VA Health Care System,member,http://www.iowacity.va.gov/,Iowa,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
73d79fee-c992-4dc1-9c43-90647a1dacae,"Wheelchair Sports, Inc. – Wichita",member,https://www.wichitaadaptivesports.org/,Kansas,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
afe1021c-0e26-420a-bf1c-b8a2ead8ca6c,Frazier Rehabilitation Hospital – Louisville,member,https://uoflhealth.org/locations/frazier-rehabilitation-institute/,Kentucky,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
f3abd147-d875-4a1a-becb-79a0e9056238,Berrytown Recreation Center – Louisville,member,https://louisvilleky.gov/government/parks/berrytown-recreation-center-adaptive-and-inclusive-recreation,Kentucky,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
01aa5fee-014a-4b2e-9c77-d3a70ab523ec,Independence Place – Central Kentucky,member,http://www.ipky.org,Kentucky,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
a04151bd-2359-45f9-bf83-518ce2597127,National Wheelcats,member,http://www.nationalwheelcats.org,Kentucky,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
3d041f5b-5619-49f4-b727-505682447b7b,"United States Driving for the Disabled, Inc.",member,http://www.usdfd.org,Kentucky,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
72e41bee-bca5-45c5-b3b7-37b5bf57dc7c,Louisiana GUMBO Inc – Paralympic Sport Louisiana,adaptive_club,https://sites.google.com/site/louisianagumboinc/home,Louisiana,,United States,high,CAF Directory,,,TRUE,FALSE,unverified,active
2a896d48-7144-44b7-b58e-cd6f45659343,S.M.C.L Foundation & Associates – New Orleans,member,https://smclf.org/,Louisiana,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
d4267868-42d4-4a94-a898-e1b0e6798df9,Louisiana Handicapped Sportsmens Inc.,member,http://www.handicappedoutdoors.com/2015/11/louisiana-handicapped-sportsmen.html,Louisiana,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
34fe3c5d-724a-4a04-90e1-7e6466965339,Cajun Wheelers,member,https://www.cajunwheelers.com/,Louisiana,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
0715b244-617f-4df8-91c4-eaf88c1bc3e3,Central Maine Adaptive Sports,member,http://centralmaineadaptivesports.org/,Maine,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
3cff27d5-1191-4b00-970a-fbf623f7aacc,US Biathlon,member,http://biathlon.teamusa.org,Maine,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
7badae23-251c-4453-b588-5344a517da56,New England Nordic Ski Association – Maine,member,https://www.nensa.net/,Maine,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
84c9fe29-035f-4444-9587-f97820a2d190,Pineland Farms VAST Program,member,https://pinelandfarms.org/recreation/vast/,Maine,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
9c6141d8-4b6c-473e-8bf7-7bb16d44debe,Maine Adaptive Sports & Recreation,member,http://www.maineadaptive.org,Maine,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
6d8ad4d4-0077-4800-9317-c0e8370acd3c,Move United,member,https://moveunitedsport.org/,Maryland,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
7efc0fe0-8c46-4ae7-a16e-579353cde07b,Bennett Blazers,member,http://bennettblazers.org/,Maryland,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
c8151944-cec6-4ada-8334-cd6a83986c2b,Maryland Ravens,member,http://www.marylandravens.org/,Maryland,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
08e621d4-90e5-4618-9cba-897887b666cf,Baltimore Adapted Recreation and Sports (BARS),member,https://moveunitedsport.org/organization/baltimore-adaptive-recreation-and-sports/,Maryland,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
e52d32b3-4683-4782-b31f-d1574c8c5f64,Team River Runner – Walter Reed,member,https://www.teamriverrunner.org/get-involved/chapters/maryland-walter-reed-national-military-medical-center-wrnmmc/,Maryland,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
0d19ab48-9ff6-4815-ab18-f7f46db3b9e3,Team River Runner – Ft. Meade,member,http://www.teamriverrunner.org/?q=node/1318,Maryland,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
f44de347-46b8-4356-8bb0-b874b74be68b,Chesapeake Region Accessible Boating,member,http://www.crabsailing.org,Maryland,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
6211ea10-82aa-4c29-ba8d-c3ad91dd496f,Servicemembers Undertaking Disabled Sports,member,http://www.sudsdiving.org,Maryland,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
82f303e4-73db-47a6-b61d-c113044f8531,Catch A Lift,member,http://www.catchaliftfund.com,Maryland,,United States,high,CAF Directory,,,FALSE,FALSE,unverified,active
